Link,Title,Platform,Level
/course/edx-advanced-linear-algebra-foundations-to-frontiers-17390,Advanced Linear Algebra: Foundations to Frontiers,edx,advanced
/course/edx-cybersecurity-risk-management-7845,Cybersecurity Risk Management,edx,advanced
/course/edx-computer-forensics-7857,Computer Forensics,edx,advanced
/course/edx-leaders-in-global-development-18100,Leaders in Global Development,edx,advanced
/course/edx-adaptive-leadership-in-development-18102,Adaptive Leadership in Development,edx,advanced
/course/edx-the-science-and-practice-of-sustainable-development-18101,The Science and Practice of Sustainable Development,edx,advanced
/course/edx-critical-development-perspectives-18103,Critical Development Perspectives,edx,advanced
/course/health-safety-and-wellness-in-mining-22045,"Health, Safety and Wellness in Mining",edx,advanced
/course/leadership-and-diversity-in-mining-21929,Leadership and Diversity in Mining,edx,advanced
/course/edx-business-analytics-for-data-driven-decision-making-8215,Business Analytics for Data-Driven Decision Making,edx,advanced
/course/edx-international-humanitarian-law-7258,International Humanitarian Law,edx,advanced
/course/edx-unconscious-bias-in-medicine-10455,Unconscious Bias in Medicine,edx,advanced
/course/edx-drainage-in-agriculture-controlling-water-and-salt-levels-in-the-soil-13651,Drainage in Agriculture: controlling water and salt levels in the soil,edx,advanced
/course/edx-the-postdoc-academy-succeeding-as-a-postdoc-17221,The Postdoc Academy: Succeeding as a Postdoc,edx,advanced
/course/the-postdoc-academy-building-skills-for-a-success-47297,The Postdoc Academy: Building Skills for a Successful Career,edx,advanced
/course/edx-international-investment-law-7259,International Investment Law,edx,advanced
/course/edx-html5-apps-and-games-4671,HTML5 Apps and Games,edx,advanced
/course/edx-buyer-behaviour-and-analysis-8170,Buyer Behaviour and Analysis,edx,advanced
/course/edx-semiconductor-fundamentals-11697,Semiconductor Fundamentals,edx,advanced
/course/edx-nanophotonic-modeling-6455,Nanophotonic Modeling,edx,advanced
/course/edx-from-atoms-to-materials-predictive-theory-and-simulations-8729,From Atoms to Materials: Predictive Theory and Simulations,edx,advanced
/course/edx-fundamentals-of-transistors-11882,Fundamentals of Transistors,edx,advanced
/course/edx-the-physics-of-electronic-polymers-pep-8151,The Physics of Electronic Polymers (PEP),edx,advanced
/course/edx-applied-quantum-computing-i-fundamentals-21183,Applied Quantum Computing I: Fundamentals,edx,advanced
/course/edx-fundamentals-of-current-flow-11781,Fundamentals of Current Flow,edx,advanced
/course/edx-introduction-to-quantum-transport-11881,Introduction to Quantum Transport,edx,advanced
/course/bim-for-construction-52892,BIM for Construction,edx,advanced
/course/fundamentals-of-building-information-modeling-52894,Fundamentals of Building Information Modeling,edx,advanced
/course/edx-primer-on-rf-design-21143,Primer on RF Design,edx,advanced
/course/edx-rf-system-design-21145,RF System Design,edx,advanced
/course/edx-applied-quantum-computing-iii-algorithm-and-software-21186,Applied Quantum Computing III: Algorithm and Software,edx,advanced
/course/introduction-to-deep-learning-2-33404,Introduction to Deep Learning,edx,advanced
/course/edx-solid-state-devices-1-21011,Solid State Devices 1,edx,advanced
/course/edx-boltzmann-law-physics-to-computing-21012,Boltzmann Law: Physics to Computing,edx,advanced
/course/edx-applied-quantum-computing-ii-hardware-21185,Applied Quantum Computing II: Hardware,edx,advanced
/course/computational-watershed-hydrology-53422,Computational Watershed Hydrology,edx,advanced
/course/introduction-to-machine-learning-2-47957,Introduction to Scientific Machine Learning,edx,advanced
/course/analysis-and-design-of-water-distribution-systems-33473,Analysis and Design of Water Distribution Systems,edx,advanced
/course/edx-quantum-detectors-and-sensors-21181,Quantum Detectors and Sensors,edx,advanced
/course/buckling-and-design-of-steel-members-40311,Stability and Design of Structural Members,edx,advanced
/course/edx-rf-design-passive-and-active-components-21436,RF Design: Passive and Active Components,edx,advanced
/course/plastics-in-infrastructure-and-the-environment-32157,Plastics in Infrastructure and the Environment,edx,advanced
/course/groundwater-cycle-22590,Groundwater Cycle,edx,advanced
/course/edx-quantum-detectors-21184,Quantum Detectors,edx,advanced
/course/groundwater-contamination-22712,Groundwater Contamination,edx,advanced
/course/wells-hydraulics-22713,Wells Hydraulics,edx,advanced
/course/design-of-urban-storm-sewer-systems-33472,Design of Urban Water Management Structures,edx,advanced
/course/design-of-sanitary-sewer-systems-33471,Design of Sanitary Sewer Systems,edx,advanced
/course/elastic-buckling-and-behavior-of-members-35081,Elastic Stability and Behavior of Members,edx,advanced
/course/computer-applications-of-artificial-intelligence--52912,Computer Applications of Artificial Intelligence and e-Construction,edx,advanced
/course/computer-vision-for-embedded-systems-96635,Computer Vision for Embedded Systems,edx,advanced
/course/the-program-management-office-pmo-the-strategy-ex-58654,The Program Management Office (PMO) - The Strategy Execution Arm,edx,advanced
/course/benefits-realization-management-brm-linking-strat-58652,Creating an Organizational Change Management Framework - Transforming Strategy Execution to Realize Program Value,edx,advanced
/course/edx-project-finance-funding-projects-successfully-8451,Project Finance: Funding Projects Successfully,edx,advanced
/course/edx-project-management-mastering-complexity-8249,Project Management: Mastering Complexity,edx,advanced
/course/edx-engineering-design-for-a-circular-economy-10282,Engineering Design for a Circular Economy,edx,advanced
/course/edx-solar-energy-engineering-comprehensive-exams-19082,Solar Energy Engineering: Comprehensive Exams,edx,advanced
/course/fundamentals-of-quantum-information-34203,Fundamentals of Quantum Information,edx,advanced
/course/edx-neuronal-dynamics-2685,Neuronal Dynamics,edx,advanced
/course/edx-micro-and-nanofabrication-mems-6880,Micro and Nanofabrication (MEMS),edx,advanced
/course/edx-fundamentals-of-biomedical-imaging-ultrasounds-x-ray-positron-emission-tomography-pet-and-applications-7074,"Fundamentals of Biomedical Imaging: Ultrasounds, X-ray, positron emission tomography (PET) and applications",edx,advanced
/course/edx-computational-neuroscience-neuronal-dynamics-of-cognition-10423,Computational Neuroscience: Neuronal Dynamics of Cognition,edx,advanced
/course/edx-synchrotrons-and-x-ray-free-electron-lasers-part-1-10265,Synchrotrons and X-Ray Free Electron Lasers (part 1),edx,advanced
/course/edx-the-multi-scale-brain-11380,The Multi-scale brain,edx,advanced
/course/edx-teaching-science-and-engineering-12737,Teaching Science and Engineering,edx,advanced
/course/edx-instructional-design-with-orchestration-graphs-20759,Instructional Design with Orchestration Graphs,edx,advanced
/course/the-radio-sky-ii-observational-radio-astronomy-53085,The Radio Sky II: Observational Radio Astronomy,edx,advanced
/course/simulating-a-hippocampus-microcircuit-58176,Simulating a Hippocampus Microcircuit,edx,advanced
/course/selected-topics-on-discrete-choice-53237,Selected Topics on Discrete Choice,edx,advanced
/course/sorption-and-transport-in-cementitious-materials-104271,Sorption and transport in cementitious materials,edx,advanced
/course/edx-earthquake-seismology-7532,Earthquake Seismology,edx,advanced
/course/edx-intellectual-property-rights-a-management-perspective-10254,Intellectual Property Rights: A Management Perspective,edx,advanced
/course/edx-healthcare-in-india-strategic-perspectives-5298,Healthcare in India: Strategic Perspectives,edx,advanced
/course/edx-advanced-corporate-strategy-13816,Advanced Corporate Strategy,edx,advanced
/course/platform-business-models-40744,Platform Business Models,edx,advanced
/course/economic-foundations-of-pricing-46429,Economic Foundations of Pricing,edx,advanced
/course/edx-dementia-and-diversity-in-primary-care-latino-populations-10466,Dementia and Diversity in Primary Care: Latino Populations,edx,advanced
/course/communicating-with-presence-62879,Communicating with Presence,edx,advanced
/course/virtual-care-with-presence-62880,Virtual Care with Presence,edx,advanced
/course/edx-sparse-representations-in-signal-and-image-processing-fundamentals-9133,Sparse Representations in Signal and Image Processing: Fundamentals,edx,advanced
/course/edx-graphene-science-and-technology-2972,Graphene Science and Technology,edx,advanced
/course/edx-electric-and-conventional-vehicles-10263,Electric and Conventional Vehicles,edx,advanced
/course/edx-solar-resource-assessment-in-desert-climates-12495,Solar Resource Assessment in Desert Climates,edx,advanced
/course/edx-from-brain-to-symptom-introduction-to-neuroscientific-psychiatry-11434,From Brain to Symptom – Introduction to Neuroscientific Psychiatry,edx,advanced
/course/edx-financial-accounting-3915,Financial Accounting,edx,advanced
/course/edx-digital-transformation-in-business-11674,Digital Transformation in Business,edx,advanced
/course/edx-hybrid-vehicles-10285,Hybrid Vehicles,edx,advanced
/course/edx-leading-ambitious-teaching-and-learning-7347,Leading Ambitious Teaching and Learning,edx,advanced
/course/edx-user-experience-ux-design-human-factors-and-culture-in-design-2625,User Experience (UX) Design: Human Factors and Culture in Design | 设计的人因与文化,edx,advanced
/course/edx-computational-geometry-5434,计算几何 | Computational Geometry,edx,advanced
/course/design-of-mound-breakwaters-for-feasibility-studi-24333,Design of mound breakwaters for feasibility studies. Cubipod® Manual 2016,edx,advanced
/course/digital-strategy-and-transformation-45918,Digital Strategy and Transformation,edx,advanced
/course/leadership-in-the-digital-age-45919,Leadership in the Digital Age,edx,advanced
/course/global-environment-and-trends-in-technological-in-45917,Global Environment and Trends in Technological Innovation,edx,advanced
/course/edx-international-project-management-7289,International Project Management,edx,advanced
/course/edx-data-analytics-and-visualization-in-health-care-13785,Data Analytics and Visualization in Health Care,edx,advanced
/course/ultra-dense-networks-for-5g-and-its-evolution-59487,Ultra-dense networks for 5G and its evolution,edx,advanced
/course/edx-asylum-and-refugee-law-21026,Asylum and Refugee Law,edx,advanced
/course/modeling-and-simulation-of-multibody-systems-2-58370,Modeling and Simulation of Multibody Systems - Part II,edx,advanced
/course/edx-circular-economy-an-interdisciplinary-approach-12457,Circular Economy: An Interdisciplinary Approach,edx,advanced
/course/edx-biorefinery-from-biomass-to-building-blocks-of-biobased-products-11856,Biorefinery: From Biomass to Building Blocks of Biobased Products,edx,advanced
/course/edx-from-fossil-resources-to-biomass-a-chemistry-perspective-12458,From Fossil Resources to Biomass: A Chemistry Perspective,edx,advanced
/course/edx-nature-based-metropolitan-solutions-13240,Nature Based Metropolitan Solutions,edx,advanced
/course/edx-catalytic-conversions-for-biobased-chemicals-and-products-11859,Catalytic Conversions for Biobased Chemicals and Products,edx,advanced
/course/edx-from-fossil-resources-to-biomass-a-business-and-economics-perspective-11858,From Fossil Resources to Biomass: A Business and Economics Perspective,edx,advanced
/course/edx-economics-and-policies-in-a-biobased-economy-12459,Economics and Policies in a Biobased Economy,edx,advanced
/course/edx-business-strategy-and-operations-in-a-biobased-economy-12503,Business Strategy and Operations in a Biobased Economy,edx,advanced
/course/edx-capstone-economics-and-policies-for-a-circular-economy-12460,Capstone Economics and Policies for a Circular Economy,edx,advanced
/course/edx-capstone-chemistry-and-technology-for-sustainability-11857,Capstone Chemistry and Technology for Sustainability,edx,advanced
/course/edx-capstone-business-and-operations-for-a-circular-bio-economy-17223,Capstone Business and Operations for a Circular Bio-Economy,edx,advanced
/course/transformative-citizen-science-for-sustainability-96714,Transformative Citizen Science for Sustainability,edx,advanced
/course/edx-online-marketing-strategies-8176,Online Marketing Strategies,edx,advanced
/course/edx-strategic-brand-management-8186,Strategic Brand Management,edx,advanced
/course/edx-the-minerals-and-mining-business-21144,The Minerals and Mining Business,edx,advanced
/course/digital-transformation-of-mining-22096,Digital Transformation of Mining,edx,advanced
/course/edx-quantum-cryptography-6334,Quantum Cryptography,edx,advanced
/course/artificial-intelligence-algorithmic-information-a-47955,Understanding Artificial Intelligence through Algorithmic Information Theory,edx,advanced
