Link,Title,Platform,Level
/course/accounting-data-analytics-capstone-22030,Data Analytics in Accounting Capstone,coursera,intermediate
/course/applying-data-analytics-business-in-fina-15161,Applying Data Analytics in Finance,coursera,intermediate
/course/iot-networking-37700,IoT Networking,coursera,intermediate
/course/applying-data-analytics-business-in-mark-16865,Applying Data Analytics in Marketing,coursera,intermediate
/course/predictive-analytics-data-mining-13798,Predictive Analytics and Data Mining,coursera,intermediate
/course/multistate-taxation-39333,Multistate Taxation,coursera,intermediate
/course/accounting-data-analytics-python-17297,Accounting Data Analytics with Python,coursera,intermediate
/course/data-modeling-regression-analysis-busine-13713,Data Modeling and Regression Analysis in Business,coursera,intermediate
/course/investment-banking-financial-analysis-valuation-93361,Investment Banking: Financial Analysis and Valuation,coursera,intermediate
/course/financial-reporting-capstone-10233,Financial Reporting Capstone,coursera,intermediate
/course/iot-communications-37702,IoT Communications,coursera,intermediate
/course/iot-cloud-37701,IoT Cloud,coursera,intermediate
/course/mergers-acquisitions-ma-deal-66024,Finance of Mergers and Acquisitions: Designing an M&A Deal,coursera,intermediate
/course/financing-major-engineering-projects-11050,Financing and Initiating Major Engineering Projects,coursera,intermediate
/course/physics-101-forces-kinematics-21552,Physics 101 - Forces and Kinematics ,coursera,intermediate
/course/networking-security-architecture-vmware--11688,Networking and Security Architecture with VMware NSX,coursera,intermediate
/course/service-oriented-architecture-9219,Service-Oriented Architecture,coursera,intermediate
/course/digital-information-literacy-24311,Digital Information Literacy,coursera,intermediate
/course/advanced-information-literacy-24310,Advanced Information Literacy,coursera,intermediate
/course/advanced-neurobiology1-6029,Advanced Neurobiology I,coursera,intermediate
/course/health-che-7416,Health in Complex Humanitarian Emergencies,coursera,intermediate
/course/advancedneurobiologyii-7367,Advanced Neurobiology II,coursera,intermediate
/course/matrix-methods-13644,Matrix Methods,coursera,intermediate
/course/everyday-chinese-medicine-9386,Everyday Chinese Medicine,coursera,intermediate
/course/server-side-nodejs-8888,"Server-side Development with NodeJS, Express and MongoDB",coursera,intermediate
/course/angular-8681,Front-End JavaScript Frameworks: Angular,coursera,intermediate
/course/datascimed-10645,Data Science in Stratified Healthcare and Precision Medicine,coursera,intermediate
/course/ecosystem-services-8088,Ecosystem Services: a Method for Sustainable Development,coursera,intermediate
/course/interview-preparation-5465,Interview Research and Preparation,coursera,intermediate
/course/introduction-embedded-systems-8458,Introduction to Embedded Systems Software and Development Environments,coursera,intermediate
/course/probability-theory-foundation-for-data-science-43771,Probability Theory: Foundation for Data Science,coursera,intermediate
/course/hwts-1721,Introduction to Household Water Treatment and Safe Storage,coursera,intermediate
/course/dsp1-19592,Digital Signal Processing 1: Basic Concepts and Algorithms,coursera,intermediate
/course/linux-server-management-security-9319,Linux Server Management and Security,coursera,intermediate
/course/arranging-for-songwriters-17325,Arranging for Songwriters,coursera,intermediate
/course/faecalsludge-8258,Introduction to Faecal Sludge Management,coursera,intermediate
/course/big-data-analysys-6288,Big Data Analysis with Scala and Spark,coursera,intermediate
/course/producing-music-6350,The Art of Music Production,coursera,intermediate
/course/musicianship-chords-7050,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",coursera,intermediate
/course/informatics-21603,Bacterial Bioinformatics,coursera,intermediate
/course/management-leadership-english-7409,Business English: Management and Leadership,coursera,intermediate
/course/marketing-sales-english-7407,Business English: Marketing and Sales,coursera,intermediate
/course/finance-economics-english-7410,Business English: Finance and Economics,coursera,intermediate
/course/introduction-experimental-design-basics-20402,Experimental Design Basics,coursera,intermediate
/course/stem-cells-10745,The Science of Stem Cells,coursera,intermediate
/course/factorial-fractional-factorial-designs-20404,Factorial and Fractional Factorial Designs,coursera,intermediate
/course/response-surfaces-mixtures-model-building-20405,"Response Surfaces, Mixtures, and Model Building",coursera,intermediate
/course/random-models-nested-split-plot-designs-20403,"Random Models, Nested and Split-plot Designs",coursera,intermediate
/course/electrical-properties-and-semiconductors-116874,Electrical Properties and Semiconductors,coursera,intermediate
/course/phase-diagrams-116868,Phase Diagrams,coursera,intermediate
/course/ceramics-and-composites-116869,Ceramics and Composites,coursera,intermediate
/course/hardening-polymers-properties-116873,"Hardening, Polymers, Properties",coursera,intermediate
/course/research-proposal-initiating-research-9095,Research Proposal: Initiating Research,coursera,intermediate
/course/spark-sql-17045,Distributed Computing with Spark SQL,coursera,intermediate
/course/dataviz-project-6805,Data Visualization with Tableau Project,coursera,intermediate
/course/qualitative-research-9093,Qualitative Research,coursera,intermediate
/course/quantitative-research-9094,Quantitative Research,coursera,intermediate
/course/sql-data-science-capstone-17298,SQL for Data Science Capstone Project,coursera,intermediate
/course/identifying-security-vulnerabilities-14376,Identifying Security Vulnerabilities,coursera,intermediate
/course/marketing-research-report-9456,Research Report: Delivering Insights,coursera,intermediate
/course/beer-quality-foam-116876,Beer Quality: Foam,coursera,intermediate
/course/finance-for-non-financial-managers-6948,Finance for Non-Financial Managers,coursera,intermediate
/course/procmin-2445,Process Mining: Data science in Action,coursera,intermediate
/course/photography-project-5595,Photography Capstone Project,coursera,intermediate
/course/low-poly-art-video-games-13813,Low Poly Art For Video Games,coursera,intermediate
/course/3d-game-prop-production-13871,Current Gen 3D Game Prop Production,coursera,intermediate
/course/modernrobotics-course1-10632,"Modern Robotics, Course 1:  Foundations of Robot Motion",coursera,intermediate
/course/modernrobotics-course2-11048,"Modern Robotics, Course 2:  Robot Kinematics",coursera,intermediate
/course/modernrobotics-course3-11049,"Modern Robotics, Course 3:  Robot Dynamics",coursera,intermediate
/course/linear-regression-r-public-health-13077,Linear Regression in R for Public Health ,coursera,intermediate
/course/major-engineering-project-performance-10519,Major Engineering Project Performance,coursera,intermediate
/course/major-engineering-projects-11047,"Major Engineering Projects: Governance, Risk and Scope",coursera,intermediate
/course/aeroecology-exploring-biodiversity-with-radar-117515,Aeroecology: Exploring Biodiversity with Radar,coursera,intermediate
/course/copy-of-glasscock-52888,English and Academic Preparation - Grad Track,coursera,intermediate
/course/immunologyfundamentalstcellssignaling-12722,Fundamentals of Immunology: T Cells and Signaling,coursera,intermediate
/course/immunology-friendlyfire-12723,Fundamentals of Immunology: Death by Friendly Fire,coursera,intermediate
/course/physics-101-energy-momentum-21553,Physics 101 - Energy and Momentum,coursera,intermediate
/course/excel-advanced-9639,Excel Skills for Business: Advanced,coursera,intermediate
/course/hsk-3-part2-7131,Chinese for HSK 3 PART II,coursera,intermediate
/course/brand-new-brand-5614,Brand New Brand,coursera,intermediate
/course/web-design-wireframes-prototypes-12101,Web Design: Wireframes to Prototypes,coursera,intermediate
/course/melodic-forms-simple-harmony-13653,Approaching Music Theory: Melodic Forms and Simple Harmony,coursera,intermediate
/course/fsi-4880,Fundamentals of Fluid-Solid Interactions,coursera,intermediate
/course/wind-for-renewable-energies-8431,Wind resources for renewable energies,coursera,intermediate
/course/web-mobile-testing-19610,Web and Mobile Testing with Selenium,coursera,intermediate
/course/automated-analysis-19609,Introduction to Automated Analysis,coursera,intermediate
/course/black-box-white-box-testing-19612,Black-box and White-box Testing,coursera,intermediate
/course/cloud-application-security-25334,Cloud Application Security,coursera,intermediate
/course/cloud-data-security-25335,Cloud Data Security,coursera,intermediate
/course/social-media-data-analytics-7019,Social Media Data Analytics,coursera,intermediate
/course/bootstrap-4-8682,Front-End Web UI Frameworks and Tools: Bootstrap 4,coursera,intermediate
/course/data-driven-astronomy-8140,Data-driven Astronomy,coursera,intermediate
/course/experiments-2052,Experimentation for Improvement,coursera,intermediate
/course/machine-learning-with-python-11714,Machine Learning with Python,coursera,intermediate
/course/classification-vector-spaces-in-nlp-20321,Natural Language Processing with Classification and Vector Spaces,coursera,intermediate
/course/managing-security-in-google-cloud-platfo-12632,Managing Security in Google Cloud,coursera,intermediate
/course/natural-language-processing-tensorflow-13801,Natural Language Processing in TensorFlow,coursera,intermediate
/course/machine-learning-h2o-10790,Practical Machine Learning on H2O,coursera,intermediate
/course/power-sample-size-14413,Power and Sample Size for Multilevel and Longitudinal Study Designs,coursera,intermediate
/course/fundamentals-machine-learning-in-finance-11226,Fundamentals of Machine Learning in Finance,coursera,intermediate
/course/introancientegypt-7326,Introduction to Ancient Egypt and Its Civilization,coursera,intermediate
/course/climate-changes-mountains-water-10522,Climate Change and Water in Mountains: A Global Concern,coursera,intermediate
/course/international-health-regulations-13838,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",coursera,intermediate
/course/cloud-services-java-spring-framework-13273,Building Cloud Services with the Java Spring Framework,coursera,intermediate
/course/unraveling-the-cycling-city-17385,Unraveling the Cycling City,coursera,intermediate
/course/excel-vba-for-creative-problem-solving-p-9943,"Excel/VBA for Creative Problem Solving, Part 2",coursera,intermediate
/course/intro-fpga-design-embedded-systems-9236,Introduction to FPGA Design for Embedded Systems,coursera,intermediate
/course/fpga-hardware-description-languages-17337,Hardware Description Languages for FPGA Design,coursera,intermediate
/course/embedded-software-hardware-11821,Embedded Software and Hardware Architecture,coursera,intermediate
/course/blended-language-learning-design-practic-13862,Blended Language Learning: Design and Practice for Teachers,coursera,intermediate
/course/pressure-force-motion-humidity-sensors-12361,"Pressure, Force, Motion, and Humidity Sensors ",coursera,intermediate
/course/modeling-debugging-embedded-systems-12621,Modeling and Debugging Embedded Systems,coursera,intermediate
/course/rapid-prototyping-embedded-interface-21923,Rapid Prototyping of Embedded Interface Designs,coursera,intermediate
/course/industrial-iot-project-planning-machine--12284,Project Planning and Machine Learning,coursera,intermediate
/course/averagedswitchmodelingandsimulation-19128,Averaged-Switch Modeling and Simulation,coursera,intermediate
/course/python-packages-data-science-104791,Python Packages for Data Science,coursera,intermediate
/course/statistical-inference-for-estimation-in-data-scie-45214,Statistical Inference for Estimation in Data Science,coursera,intermediate
/course/deep-learning-computer-vision-57785,Deep Learning Applications for Computer Vision,coursera,intermediate
/course/antiracism-3-70700,Anti-Racism III,coursera,intermediate
/course/real-time-mission-critical-systems-design-21924,Real-Time Mission-Critical Systems Design,coursera,intermediate
/course/intellectual-change-early-china-the-warr-10759,Intellectual Change in Early China: Warring States and Han,coursera,intermediate
/course/legal-tech-startups-8934,Legal Tech & Startups ,coursera,intermediate
/course/scale-up-1-53645,Why Scale a Startup?,coursera,intermediate
/course/scaling-product-and-processes-53647,Scaling Product and Processes,coursera,intermediate
/course/building-culture-in-a-scaleup-53646,Building Culture in a Scale Up,coursera,intermediate
/course/scale-up-specialization-capstone-53644,Scale Up Specialization Capstone ,coursera,intermediate
/course/battery-management-systems-12083,Introduction to battery-management systems,coursera,intermediate
/course/equivalent-circuit-cell-model-simulation-12084,Equivalent Circuit Cell Model Simulation,coursera,intermediate
/course/introduction-clinical-data-science-12837,Introduction to Clinical Data Science,coursera,intermediate
/course/planning-auditing-maintaining-enterprise-9321,"Planning, Auditing and Maintaining Enterprise Systems",coursera,intermediate
/course/battery-state-of-charge-12082,Battery State-of-Charge (SOC) Estimation,coursera,intermediate
/course/cpp-class-development-56625,C++ Class Development,coursera,intermediate
/course/battery-state-of-health-12078,Battery State-of-Health (SOH) Estimation,coursera,intermediate
/course/battery-pack-balancing-power-estimation-12079,Battery Pack Balancing and Power Estimation,coursera,intermediate
/course/introductionprogrammingunreal-56527,Introduction to C++ Programming and Unreal,coursera,intermediate
/course/clinical-data-models-and-data-quality-as-12839,Clinical Data Models and Data Quality Assessments,coursera,intermediate
/course/sustainability-proposal-9466,Capstone: Creating A Sustainability Proposal,coursera,intermediate
/course/clinical-natural-language-processing-12840,Clinical Natural Language Processing,coursera,intermediate
/course/advanced-clinical-data-science-12841,Advanced Clinical Data Science,coursera,intermediate
/course/more-programming-unreal-57778,More C++ Programming and Unreal,coursera,intermediate
/course/dsp2-19589,Digital Signal Processing 2: Filtering,coursera,intermediate
/course/scala2-spark-big-data-64976,Big Data Analysis with Scala and Spark (Scala 2 version),coursera,intermediate
/course/scala2-parallel-programming-45207,Parallel programming (Scala 2 version),coursera,intermediate
/course/dsp3-19590,Digital Signal Processing 3: Analog vs Digital,coursera,intermediate
/course/scala2-akka-reactive-43817,Programming Reactive Systems (Scala 2 version),coursera,intermediate
/course/dsp4-19591,Digital Signal Processing 4: Applications,coursera,intermediate
/course/scala2-functional-programming-45173,Functional Programming Principles in Scala (Scala 2 version),coursera,intermediate
/course/scala-reactive-22757,Programming Reactive Systems,coursera,intermediate
/course/guitar-scales-chord-progressions-11773,Guitar Scales and Chord Progressions,coursera,intermediate
/course/guitar-chords-20106,Guitar Chord Voicings: Playing Up The Neck,coursera,intermediate
/course/excel-data-visualization-23167,Data Visualization in Excel,coursera,intermediate
/course/lymphoedema-monitoring-intervention-21854,Lymphoedema: Monitoring & Intervention After Breast Cancer,coursera,intermediate
/course/meaningful-marketing-insights-6913,Meaningful Marketing Insights,coursera,intermediate
/course/uncertainty-marketing-decisions-6914,Managing Uncertainty in Marketing Analytics,coursera,intermediate
/course/marketingchannelgovernance-40255,Marketing Channel Governance,coursera,intermediate
/course/marketingchannelincentives-40252,Marketing Channel Incentives,coursera,intermediate
/course/marketingchannelbenefits-40254,Marketing Channel Benefits,coursera,intermediate
/course/qualitative-data-analysis-with-maxqda-software-21078,Qualitative Data Analysis with MAXQDA Software,coursera,intermediate
/course/marketingchannelfunctions-40253,Marketing Channel Functions,coursera,intermediate
/course/3d-cad-application-10672,3D CAD Application,coursera,intermediate
/course/computer-vision-basics-13564,Computer Vision Basics,coursera,intermediate
/course/influencer-marketing-strategy-12105,Influencer Marketing Strategy,coursera,intermediate
