Link,Title,Platform,Level
/course/intermediate-postgresql-58347,Intermediate PostgreSQL,edx,intermediate
/course/database-architecture-scale-and-nosql-with-elasti-58698,"Database Architecture, Scale, and NoSQL with Elasticsearch",edx,intermediate
/course/json-and-natural-language-processing-in-postgresq-58697,JSON and Natural Language Processing in PostgreSQL,edx,intermediate
/course/data-structures-algorithms-iii-avl-and-2-4-trees--23283,"Data Structures & Algorithms III: AVL and 2-4 Trees, Divide and Conquer Algorithms",edx,intermediate
/course/edx-marketing-analytics-products-distribution-and-sales-6354,"Marketing Analytics: Products, Distribution and Sales",edx,intermediate
/course/edx-english-for-journalists-part-1-5833,"English for Journalists, Part 1",edx,intermediate
/course/edx-marketing-analytics-price-and-promotion-analytics-6355,Marketing Analytics: Price and Promotion Analytics,edx,intermediate
/course/edx-an-introduction-to-credit-risk-management-1528,An Introduction to Credit Risk Management,edx,intermediate
/course/edx-fighting-hiv-with-antiretroviral-therapy-implementing-the-treat-all-approach-11351,Fighting HIV with Antiretroviral Therapy: Implementing the Treat-All Approach,edx,intermediate
/course/edx-seeking-women-s-rights-colonial-period-to-the-civil-war-13127,Seeking Women’s Rights: Colonial Period to the Civil War,edx,intermediate
/course/edx-wage-work-for-women-citizens-1870-1920-13128,Wage Work for Women Citizens: 1870-1920,edx,intermediate
/course/the-jeffrey-sachs-book-club-25377,Book Club with Jeffrey Sachs,edx,intermediate
/course/quantum-mechanics-48413,Quantum Mechanics,edx,intermediate
/course/edx-age-of-sustainable-development-2483,Age of Sustainable Development,edx,intermediate
/course/edx-climate-change-science-and-negotiations-2484,Climate Change Science and Negotiations,edx,intermediate
/course/edx-basics-of-field-effect-transistors-and-technology-scaling-13311,Basics of Field Effect Transistors and Technology Scaling,edx,intermediate
/course/edx-como-diagnosticar-mis-competencias-de-innovacion-7233,Cómo diagnosticar mis competencias de innovación,edx,intermediate
/course/built-environment-sustainability-assessment-21914,Built environment sustainability assessment,edx,intermediate
/course/edx-electric-cars-technology-11412,Electric Cars: Technology,edx,intermediate
/course/edx-cellular-mechanisms-of-brain-function-3028,Cellular Mechanisms of Brain Function,edx,intermediate
/course/financing-biotech-innovation-66462,Financing Biotech Innovation,edx,intermediate
/course/edx-blockchain-technology-11428,Blockchain Technology,edx,intermediate
/course/edx-robotics-foundation-ii-robot-control-19152,Robotics Foundation II - Robot Control,edx,intermediate
/course/edx-marketing-analytics-competitive-analysis-and-market-segmentation-6299,Marketing Analytics: Competitive Analysis and Market Segmentation,edx,intermediate
/course/edx-english-for-journalists-part-2-5832,"English for Journalists, Part 2",edx,intermediate
/course/edx-statistics-for-business-i-3640,Statistics for Business – I,edx,intermediate
/course/edx-introduction-to-investments-5999,Introduction to Investments,edx,intermediate
/course/edx-innovation-and-it-management-3594,Innovation and IT Management,edx,intermediate
/course/edx-human-centered-design-for-work-at-a-distance-prototype-solutions-20364,Human-Centered Design for Work at a Distance: Prototype Solutions,edx,intermediate
/course/edx-fighting-for-equality-1950-2018-13130,Fighting for Equality: 1950–2018,edx,intermediate
/course/edx-indian-tibetan-river-of-buddhism-13686,Indian & Tibetan River of Buddhism,edx,intermediate
/course/edx-protecting-children-in-humanitarian-settings-14482,Protecting Children in Humanitarian Settings,edx,intermediate
/course/edx-freedom-of-expression-and-information-in-the-time-of-globalization-foundational-course-15198,Freedom of Expression and Information in the Time of Globalization: Foundational Course,edx,intermediate
/course/edx-freedom-of-expression-and-information-in-the-time-of-globalization-advanced-course-15199,Freedom of Expression and Information in the Time of Globalization: Advanced Course,edx,intermediate
/course/edx-negotiating-a-changing-world-1920-1950-13129,Negotiating a Changing World: 1920-1950,edx,intermediate
/course/edx-linear-algebra-iii-determinants-and-eigenvalues-20933,Linear Algebra III: Determinants and Eigenvalues,edx,intermediate
/course/edx-linear-algebra-iv-orthogonality-symmetric-matrices-and-the-svd-20934,Linear Algebra IV: Orthogonality & Symmetric Matrices and the SVD,edx,intermediate
/course/data-structures-algorithms-iv-pattern-matching-dj-23282,"Data Structures & Algorithms IV: Pattern Matching, Dijkstra’s, MST, and Dynamic Programming Algorithms",edx,intermediate
/course/edx-precalculus-8489,Precalculus,edx,intermediate
/course/edx-astrophysics-the-violent-universe-2368,Astrophysics: The Violent Universe,edx,intermediate
/course/edx-lean-six-sigma-green-belt-certification-project-20413,Lean Six Sigma: Green Belt Certification Project,edx,intermediate
/course/edx-symmetry-structure-and-tensor-properties-of-materials-2961,"Symmetry, Structure and Tensor Properties of Materials",edx,intermediate
/course/edx-space-mission-design-and-operations-4522,Space Mission Design and Operations,edx,intermediate
/course/edx-from-poverty-to-prosperity-understanding-economic-development-7878,From Poverty to Prosperity: Understanding Economic Development,edx,intermediate
/course/edx-innovation-and-creativity-management-8184,Innovation and Creativity Management,edx,intermediate
/course/edx-machine-dynamics-with-matlab-12435,Machine Dynamics with MATLAB,edx,intermediate
/course/edx-beer-the-science-of-brewing-17851,Beer: the science of brewing,edx,intermediate
/course/edx-thermodynamics-1624,Thermodynamics,edx,intermediate
/course/edx-teaching-with-technology-and-inquiry-an-open-course-for-teachers-3481,Teaching With Technology and Inquiry: An Open Course For Teachers,edx,intermediate
/course/edx-data-structures-fundamentals-10246,Data Structures Fundamentals,edx,intermediate
/course/edx-creating-virtual-reality-vr-apps-8515,Creating Virtual Reality (VR) Apps,edx,intermediate
/course/edx-graph-algorithms-10247,Graph Algorithms,edx,intermediate
/course/edx-dynamic-programming-applications-in-machine-learning-and-genomics-10249,Dynamic Programming: Applications In Machine Learning and Genomics,edx,intermediate
