Link,Title,Platform,Duration
/course/data-science-project-2791,Data Science Capstone,coursera,10%2B
/course/genbioconductor-3475,Bioconductor for Genomic Data Science,coursera,10%2B
/course/r-programming-environment-7170,The R Programming Environment,coursera,10%2B
/course/understanding-visualization-data-12647,Understanding and Visualizing Data with Python,coursera,10%2B
/course/kierkegaard-667,"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",coursera,10%2B
/course/positive-psychology-visionary-science-8337,Positive Psychology: Martin E. P. Seligman’s Visionary Science,coursera,10%2B
/course/devdataprod-1720,Developing Data Products,coursera,10%2B
/course/mswm-4080,Municipal Solid Waste Management in Developing Countries,coursera,10%2B
/course/robotics-mobility-5032,Robotics: Mobility,coursera,10%2B
/course/algorithmicthink2-3200,Algorithmic Thinking (Part 2),coursera,10%2B
/course/comparch-342,Computer Architecture,coursera,10%2B
/course/java-programming-arrays-lists-data-4362,"Java Programming: Arrays, Lists, and Structured Data",coursera,10%2B
/course/visualpercepbrain-2363,Visual Perception and the Brain,coursera,10%2B
/course/memory-and-movies-5254,Understanding Memory: Explaining the Psychology of Memory through Movies,coursera,10%2B
/course/clusteranalysis-2735,Cluster Analysis in Data Mining,coursera,10%2B
/course/machine-design1-7404,Machine Design Part I,coursera,10%2B
/course/introtoelectronics-2466,Introduction to Electronics,coursera,10%2B
/course/modernmiddleeast2-3204,The Emergence of the Modern Middle East - Part II,coursera,10%2B
/course/addictedbrain-1403,The Addicted Brain,coursera,10%2B
/course/gender-based-violence-3471,Confronting Gender Based Violence: Global Lessons for Healthcare Workers,coursera,10%2B
/course/strategies-senior-housing-covid19-23267,Strategies for Senior Housing Communities during COVID-19,coursera,10%2B
/course/algorithmic-toolbox-5471,Algorithmic Toolbox,coursera,10%2B
/course/journey-unfolding-life-6947,Journey of the Universe: The Unfolding of Life,coursera,10%2B
/course/datavisualization-2737,Data Visualization,coursera,10%2B
/course/beam-bending-6184,Mechanics of Materials III: Beam Bending,coursera,10%2B
/course/content-marketing-7799,The Strategy of Content Marketing,coursera,10%2B
/course/genstats-3478,Statistics for Genomic Data Science,coursera,10%2B
/course/writing-editing-words-19555,Writing and Editing: Word Choice and Word Order,coursera,10%2B
/course/modernmiddleeast1-976,The Emergence of the Modern Middle East - Part I,coursera,10%2B
/course/muslimworld-663,Constitutional Struggles in the Muslim World,coursera,10%2B
/course/cloud-computing-2717,"Cloud Computing Concepts, Part 1",coursera,10%2B
/course/monetary-policy-asia-pacific-11646,Monetary Policy in the Asia Pacific,coursera,10%2B
/course/venturefinance-2709,New Venture Finance: Startup Funding for Entrepreneurs,coursera,10%2B
/course/patterndiscovery-2733,Pattern Discovery in Data Mining,coursera,10%2B
/course/python-text-mining-6672,Applied Text Mining in Python,coursera,10%2B
/course/construction-cost-estimating-7106,Construction Cost Estimating and Cost Control,coursera,10%2B
/course/wharton-global-trends-business-9800,Global Trends for Business and Society,coursera,10%2B
/course/positive-psychology-methods-8335,"Positive Psychology: Character, Grit and Research Methods",coursera,10%2B
/course/oralcavity-9263,The Oral Cavity: Portal to Health and Disease,coursera,10%2B
/course/privacy-law-data-protection-13459,Privacy Law and Data Protection,coursera,10%2B
/course/high-performing-teams-7121,Building High-Performing Teams,coursera,10%2B
/course/usablesec-1727,Usable Security,coursera,10%2B
