Link,Title,Provider,Rating,Num_Reviewer,platform,subject,Entity,Reviewer_Status
/course/how-to-create-a-seamless-pattern-by-using-adobe-i-64528,How to Create a Seamless Pattern Using Adobe Illustrator,institution,5.0,1,coursera,art-and-design,project-network,reviews
/course/audio-2488,Audio Signal Processing for Music Applications,university,5.0,279,coursera,art-and-design,stanford,ratings at Coursera
/course/ui-ux-design-18899,UI / UX Design,university,5.0,1,coursera,art-and-design,calarts,reviews
/course/photography-basics-18525,Photography Basics and Beyond: From Smartphone to DSLR,university,5.0,1,coursera,art-and-design,mst,reviews
/course/songwriting-32633,"Songwriting: Writing, Arranging, and Producing Music",university,5.0,1,coursera,art-and-design,berklee,reviews
/course/infodesign-2787,Information Design,university,4.5,566,coursera,art-and-design,ucsd,ratings at Coursera
/course/visual-elements-user-interface-design-12103,Visual Elements of User Interface Design,university,4.5,5317,coursera,art-and-design,calarts,ratings at Coursera
/course/innovation-through-design-11588,"Innovation Through Design: Think, Make, Break, Repeat",university,5.0,1463,coursera,art-and-design,sydney,ratings at Coursera
/course/designing-print-digital-media-13823,Print and Digital Elements of Design: Branding and User Experience,university,4.5,236,coursera,art-and-design,boulder,ratings at Coursera
/course/graphic-elements-design-13824,Graphic Elements of Design: Color Theory and Image Formats,university,4.5,490,coursera,art-and-design,boulder,ratings at Coursera
/course/fonts-typography-spacing-13825,"Textual Elements of Design: Fonts, Typography, and Spacing",university,4.5,226,coursera,art-and-design,boulder,ratings at Coursera
/course/basic-elements-design-13826,Basic Elements of Design: Design Principles and Software Overview,university,4.5,854,coursera,art-and-design,boulder,ratings at Coursera
/course/20cnwm-2358,20世纪西方音乐 Western Music in the 20th Century,university,4.5,43,coursera,art-and-design,pku,ratings at Coursera
/course/high-fidelity-designs-prototype-35134,Create High-Fidelity Designs and Prototypes in Figma,institution,5.0,2230,coursera,art-and-design,google,ratings at Coursera
/course/compartsvisual-1819,Introduction to Computational Arts: Visual Arts,university,5.0,1,coursera,art-and-design,suny,reviews
/course/cdt208-1053,Introduction to Computational Arts,university,5.0,1,coursera,art-and-design,suny,reviews
/course/music-society-7344,Music & Society,university,5.0,1,coursera,art-and-design,leiden,reviews
/course/fashion-illustration-17309,Fashion-иллюстрация: технический рисунок,university,5.0,1,coursera,art-and-design,tomsk-state,reviews
/course/kunqu-opera-5918,The Beauty of Kunqu Opera,university,5.0,192,coursera,art-and-design,cuhk,ratings at Coursera
/course/photocourse2-5539,Camera Control,university,5.0,1731,coursera,art-and-design,mst,ratings at Coursera
/course/kunqu-652,崑曲之美,university,5.0,465,coursera,art-and-design,cuhk,ratings at Coursera
/course/musichistoryperforms-746,From the Repertoire: Western Music History through Performance,university,4.5,2,coursera,art-and-design,curtis,reviews
/course/stringquartet-2499,The World of the String Quartet,university,4.5,2,coursera,art-and-design,curtis,reviews
/course/musictheory-1358,Fundamentals of Music Theory,university,4.0,24,coursera,art-and-design,edinburgh,reviews
/course/vicphoto-3890,Photography: A Victorian Sensation,university,4.0,4,coursera,art-and-design,edinburgh,reviews
/course/coursera-art-activity-interactive-strategies-for-engaging-with-art-1796,Art & Activity: Interactive Strategies for Engaging with Art,institution,4.0,4,coursera,art-and-design,moma,reviews
/course/healing-with-the-arts-8103,Healing with the Arts,university,4.0,5,coursera,art-and-design,ufl,reviews
/course/human-computer-interaction-4287,Human-Centered Design: an Introduction,university,4.0,6,coursera,art-and-design,ucsd,reviews
/course/scanfilmtv-665,Scandinavian Film and Television,university,4.0,7,coursera,art-and-design,ucph,reviews
/course/photocourse3-5532,Principles of Photo Composition and Digital Image Post-Production,university,4.5,1187,coursera,art-and-design,mst,ratings at Coursera
/course/age-of-cathedrals-9671,Age of Cathedrals,university,4.5,439,coursera,art-and-design,yale,ratings at Coursera
/course/creatividad-661,Ser más creativos,university,4.5,3151,coursera,art-and-design,unam,ratings at Coursera
/course/music-and-social-action-5842,Music and Social Action,university,4.5,159,coursera,art-and-design,yale,ratings at Coursera
/course/pixel-art-video-games-11599,Pixel Art for Video Games,university,4.5,202,coursera,art-and-design,mst,ratings at Coursera
/course/producing-music-6350,The Art of Music Production,university,5.0,1883,coursera,art-and-design,berklee,ratings at Coursera
/course/technology-of-music-production-6351,The Technology of Music Production,university,5.0,964,coursera,art-and-design,berklee,ratings at Coursera
/course/musicianship-chords-7050,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",university,5.0,533,coursera,art-and-design,berklee,ratings at Coursera
/course/music-business-foundations-4429,Music Business Foundations,university,4.0,6,coursera,art-and-design,berklee,reviews
/course/ux-design-fundamentals-12102,UX Design Fundamentals,university,5.0,1927,coursera,art-and-design,calarts,ratings at Coursera
/course/design-principles-4296,Design Principles: an Introduction,university,4.5,1299,coursera,art-and-design,ucsd,ratings at Coursera
/course/gamedesign-4210,Principles of Game Design,university,4.0,7,coursera,art-and-design,mst,reviews
/course/developing-products-new-market-11587,Разработка инновационного продукта,university,4.0,1,coursera,art-and-design,mipt,reviews
/course/uvg-2338,Understanding Video Games,university,4.0,8,coursera,art-and-design,ualberta,reviews
/course/photography-5682,Seeing Through Photographs,institution,4.0,5,coursera,art-and-design,moma,reviews
/course/warhol-1352,Warhol,university,4.0,5,coursera,art-and-design,edinburgh,reviews
/course/music-theory-8026,Getting Started With Music Theory,university,4.5,697,coursera,art-and-design,mst,ratings at Coursera
/course/make-infographics-5717,Design and Make Infographics (Project-Centered Course),university,4.5,930,coursera,art-and-design,mst,ratings at Coursera
/course/startup-entrepreneurship-discovering-ide-3497,Cracking the Creativity Code: Discovering Ideas,university,4.5,970,coursera,art-and-design,technion,ratings at Coursera
/course/worldmusic-355,Listening to World Music,university,3.5,3,coursera,art-and-design,penn,reviews
/course/mobile-interaction-design-8643,Mobile Interaction Design: How to Design Usable Mobile Products and Services,university,3.5,3,coursera,art-and-design,hse,reviews
/course/fundamentals-of-graphic-design-4792,Fundamentals of Graphic Design,university,4.0,22,coursera,art-and-design,calarts,reviews
/course/renaissancearchitect-713,Early Renaissance Architecture in Italy: from Alberti to Bramante,university,3.5,2,coursera,art-and-design,sapienza,reviews
/course/navigate-music-industry-independent-arti-9576,Building Your Career in Music: Developing A Brand and Funding Your Music,university,4.5,435,coursera,art-and-design,berklee,ratings at Coursera
/course/music-ensembles-731,Fundamentals of Rehearsing Music Ensembles,university,5.0,380,coursera,art-and-design,unc,ratings at Coursera
/course/audiomusicengpart1-686,Fundamentals of Audio and Music Engineering: Part 1 Musical Sound & Electronics,university,3.5,5,coursera,art-and-design,rochester,reviews
/course/compartsaudio-1974,Introduction to Computational Arts: Audio,university,3.5,3,coursera,art-and-design,suny,reviews
/course/create-training-videos-powtoon-20031,Create Training Videos with Powtoon,institution,2.0,1,coursera,art-and-design,project-network,reviews
/course/olympicgames-1772,The Olympic Games and the Media,university,4.5,140,coursera,art-and-design,uab,ratings at Coursera
/course/image-making-5455,Introduction to Imagemaking,university,4.5,2646,coursera,art-and-design,calarts,ratings at Coursera
/course/user-experience-design-6535,Introduction to User Experience Design ,university,4.5,7268,coursera,art-and-design,gatech,ratings at Coursera
/course/ux-design-do-google-89601,Google UX Design (PT),institution,1.0,1,coursera,art-and-design,google,reviews
/course/create-join-teams-canva-61323,How to create and join teams in Canva,institution,1.0,1,coursera,art-and-design,project-network,reviews
/course/creative-design-prototyping-testing-46406,"Creative Design, Prototyping, and Testing",university,4.0,38,coursera,art-and-design,umd,ratings at Coursera
/course/script-writing-5718,Script Writing: Write a Pilot Episode for a TV or Web Series (Project-Centered Course),university,4.5,683,coursera,art-and-design,mst,ratings at Coursera
/course/history-of-graphic-design-5454,History of Graphic Design,university,1.0,2,coursera,art-and-design,calarts,reviews
/course/film-images-542,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",university,3.0,12,coursera,art-and-design,london,reviews
/course/exploring-beethoven-piano-sonatas-4-12766,Exploring Beethoven's Piano Sonatas Part 4,university,5.0,60,coursera,art-and-design,curtis,ratings at Coursera
/course/draw-and-style-custom-letters-in-inkscape-21378,Draw and Style Custom Letters with Inkscape,institution,0.0,21,coursera,art-and-design,project-network,ratings at Coursera
/course/create-infographic-canva-25531,Create an Infographic in Canva,institution,0.0,37,coursera,art-and-design,project-network,ratings at Coursera
/course/digital-fashion-industry-61454,Digital Fashion Industry,institution,5.0,20,coursera,art-and-design,parsons,ratings at Coursera
/course/digital-fashion-mindset-61455,Digital Fashion Mindset,institution,4.5,1208,coursera,art-and-design,parsons,ratings at Coursera
/course/digital-fashion-reality-61456,Digital Fashion Reality,institution,4.5,48,coursera,art-and-design,parsons,ratings at Coursera
/course/aspectos-basicos-del-diseno-de-la-experiencia-del-61459,Aspectos básicos del diseño de la experiencia del usuario,institution,5.0,222,coursera,art-and-design,google,ratings at Coursera
/course/llevar-a-cabo-investigaciones-en-ux-61460,Llevar a cabo investigaciones en UX,institution,5.0,105,coursera,art-and-design,google,ratings at Coursera
/course/primeros-pasos-en-el-proceso-de-diseno-de-ux-empa-61461,"Primeros pasos en el proceso de diseño de UX: Empatizar, definir e idear",institution,5.0,12,coursera,art-and-design,google,ratings at Coursera
/course/crear-esquemas-de-pagina-prototipos-de-baja-fidel-61463,Crear esquemas de página y prototipos de baja fidelidad,institution,5.0,335,coursera,art-and-design,google,ratings at Coursera
/course/disenos-web-adaptables-en-adobe-xd-61465,Diseños web adaptables en Adobe XD,institution,5.0,25,coursera,art-and-design,google,ratings at Coursera
/course/create-marketing-moodboard-brand-canva-81465,Create a Marketing Moodboard for your brand on Canva,institution,0.0,26,coursera,art-and-design,project-network,ratings at Coursera
/course/idafat-sowar-wa-sowar-almotaharika-fi-tatbiq-figm-81472,إضافة الصور والصور المتحركة  في تطبيق فيغما,institution,0.0,21,coursera,art-and-design,project-network,ratings at Coursera
/course/startup-entrepreneurship-innovation-care-5516,Innovation Career Lessons from a Master,university,5.0,249,coursera,art-and-design,technion,ratings at Coursera
/course/3d-printing-capstone-5997,3D Printing Capstone,university,4.5,46,coursera,art-and-design,illinois,ratings at Coursera
/course/chuangxin-siwei-5555,创新思维,university,4.5,387,coursera,art-and-design,ustc,ratings at Coursera
/course/pai-she-5571,拍摄：像剪辑师一样拍摄,university,5.0,248,coursera,art-and-design,fudan,ratings at Coursera
/course/wei-dian-ying-chuang-zuo-5611,创作吧！微影人！,university,0.0,495,coursera,art-and-design,fudan,ratings at Coursera
/course/music-synthesizer-5728,Creating Sounds for Electronic Music,university,4.5,192,coursera,art-and-design,berklee,ratings at Coursera
/course/daoyan-siwei-weiyingren-5748,导演思维：微影人的自我修养,university,4.5,24,coursera,art-and-design,fudan,ratings at Coursera
/course/musicianship-harmony-7051,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",university,5.0,156,coursera,art-and-design,berklee,ratings at Coursera
/course/ui-testing-6926,Evaluating User Interfaces,university,4.5,103,coursera,art-and-design,minnesota,ratings at Coursera
/course/desarrollo-musicalidad-4770,Desarrollando tu musicalidad,university,5.0,246,coursera,art-and-design,berklee,ratings at Coursera
/course/teachingstrings-2303,Teaching the Violin and Viola: Creating a Healthy Foundation,university,4.5,162,coursera,art-and-design,northwestern,ratings at Coursera
/course/avatar-psychology-for-designers-12004,Avatar Psychology for Designers,university,4.0,49,coursera,art-and-design,mst,ratings at Coursera
/course/architettura-contemporanea-11230,Introduzione alla Storia dell'Architettura Contemporanea,university,5.0,171,coursera,art-and-design,polimi,ratings at Coursera
/course/exploring-beethoven-piano-sonatas-3-10141,Exploring Beethoven's Piano Sonatas Part 3,university,5.0,21,coursera,art-and-design,curtis,ratings at Coursera
/course/ux-design-concept-wireframe-12350,UX Design: From Concept to Prototype,university,5.0,44,coursera,art-and-design,umich,ratings at Coursera
/course/ux-research-at-scale-12351,"UX Research at Scale: Surveys, Analytics, Online Testing",university,4.5,25,coursera,art-and-design,umich,ratings at Coursera
/course/user-experience-capstone-12355,UX (User Experience) Capstone,university,4.5,144,coursera,art-and-design,umich,ratings at Coursera
/course/intro-produccion-musical-12419,Introducción a la producción musical ,university,5.0,54,coursera,art-and-design,unam,ratings at Coursera
/course/composicion-algoritmica-supercollider-12432,Composición algorítmica en Supercollider,university,4.5,86,coursera,art-and-design,unam,ratings at Coursera
/course/perspectivas-musica-colaborativa-12433,Perspectivas de música colaborativa,university,0.0,52,coursera,art-and-design,unam,ratings at Coursera
/course/transition-to-gimp-for-photoshop-users-20208,Easing the Transition to GIMP for Photoshop Users,institution,0.0,394,coursera,art-and-design,project-network,ratings at Coursera
/course/guitar-performance-19253,Guitar Performance Techniques,university,4.5,1697,coursera,art-and-design,berklee,ratings at Coursera
/course/edi-performance-techniques-19486,Electronic Music Performance Techniques,university,4.0,44797,coursera,art-and-design,berklee,ratings at Coursera
/course/singing-popular-music-19623,Singing Popular Music,university,4.5,3037,coursera,art-and-design,berklee,ratings at Coursera
/course/be-your-best-creative-self-20277,Be Your Best Creative Self,university,4.5,5252,coursera,art-and-design,boulder,ratings at Coursera
/course/marketing-design-with-easil-20306,Marketing Design with Easil,institution,0.0,29,coursera,art-and-design,project-network,ratings at Coursera
/course/user-experience-interaction-design-augmented-virt-23275,User Experience & Interaction Design for AR/VR/MR/XR,university,4.5,10,coursera,art-and-design,umich,ratings at Coursera
/course/richard-schechners-introduction-to-performance-st-21161,Richard Schechner's Introduction to Performance Studies ,university,4.5,10,coursera,art-and-design,nyu,ratings at Coursera
/course/historia-del-arte-inicio-21492,Historia del Arte: Del Arte Prehistórico al Renacimiento,university,5.0,53,coursera,art-and-design,palermo,ratings at Coursera
/course/create-geometric-vector-patterns-inkscape-22790,Create Geometric Vector Patterns with Inkscape,institution,0.0,135,coursera,art-and-design,project-network,ratings at Coursera
/course/mood-boards-using-gimp-22791,Graphic Design: Make Interior's Project Mood Boards in Gimp,institution,0.0,128,coursera,art-and-design,project-network,ratings at Coursera
/course/using-video-social-media-canva-22741,Using Video in Social Media Posts with Canva,institution,0.0,11,coursera,art-and-design,project-network,ratings at Coursera
/course/cree-increibles-disenos-de-mercadeo-usando-canva-22319,Cree Increíbles Diseños de Mercadeo usando Canva,institution,0.0,784,coursera,art-and-design,project-network,ratings at Coursera
/course/use-canva-to-create-desktop-and-mobile-friendly-w-22325, Use Canva to Create Desktop and Mobile-friendly Web Pages.,institution,0.0,21,coursera,art-and-design,project-network,ratings at Coursera
/course/build-a-custom-profile-avatar-with-inkscape-22336,Build a Custom Profile Avatar with Inkscape,institution,0.0,109,coursera,art-and-design,project-network,ratings at Coursera
/course/disena-imprimibles-cursos-linea-canva-32163,Diseña imprimibles para cursos en línea usando Canva,institution,0.0,56,coursera,art-and-design,project-network,ratings at Coursera
/course/crea-logo-comercializar-negocio-canva-32165,Crea logos para comercializar tu negocio con Canva ,institution,0.0,26,coursera,art-and-design,project-network,ratings at Coursera
/course/create-sell-digital-teaching-printables-canva-33524,Create and Sell Digital Teaching Printables with Canva,institution,0.0,28,coursera,art-and-design,project-network,ratings at Coursera
/course/ux-design-jobs-35131,Design a User Experience for Social Good & Prepare for Jobs,institution,5.0,597,coursera,art-and-design,google,ratings at Coursera
/course/foundations-user-experience-design-35132,Foundations of User Experience (UX) Design,institution,5.0,692,coursera,art-and-design,google,ratings at Coursera
/course/conduct-ux-research-35135,Conduct UX Research and Test Early Concepts,institution,5.0,41,coursera,art-and-design,google,ratings at Coursera
/course/wireframes-low-fidelity-prototypes-35136,Build Wireframes and Low-Fidelity Prototypes,institution,5.0,432,coursera,art-and-design,google,ratings at Coursera
/course/use-canva-to-design-and-create-digital-product-ar-37054,استخدام كانفة لتصميم وإنشاء منتجات رقمية,institution,0.0,889,coursera,art-and-design,project-network,ratings at Coursera
/course/advertise-grow-business-facebook-canva-37062,Advertise and grow your business on Facebook with Canva,institution,0.0,191,coursera,art-and-design,project-network,ratings at Coursera
/course/songwriting-writing-the-music-33566,Songwriting: Writing the Music,university,5.0,432,coursera,art-and-design,berklee,ratings at Coursera
/course/crea-infografia-canva-33577,Crea una infografía en Canva,institution,0.0,687,coursera,art-and-design,project-network,ratings at Coursera
/course/anuncie-crezca-negocio-facebook-canva-37575,Anuncie y crezca su negocio en Facebook con Canva,institution,0.0,248,coursera,art-and-design,project-network,ratings at Coursera
/course/canva-pro-for-brandkit-arabic-37598,استخدام كانفا لتصميم مجموعة العلامة التجارية,institution,0.0,178,coursera,art-and-design,project-network,ratings at Coursera
/course/comic-books-geek-culture-fandom-imaginary-41009,"Comic Books, Geek Culture, and the Fandom Imaginary",university,0.0,54,coursera,art-and-design,boulder,ratings at Coursera
/course/piano-sonata-russian-20-21-century-composers-43695,The Piano Sonata: Russian and 20th-21st Century Composers,university,5.0,159,coursera,art-and-design,umich,ratings at Coursera
/course/piano-sonata-beethoven-to-romantics-43696,The Piano Sonata: Beethoven and the Romantics,university,0.0,57,coursera,art-and-design,umich,ratings at Coursera
/course/piano-sonata-origins-to-mozart-43697,The Piano Sonata: Origins to Mozart,university,5.0,128,coursera,art-and-design,umich,ratings at Coursera
/course/gestion-proyectos-43698,Project Management: Gestiona tu proyecto y equipo con Canva,institution,0.0,60,coursera,art-and-design,project-network,ratings at Coursera
/course/introduccion-marketing-redes-sociales-visme-43705,Introducción al Marketing de Redes Sociales con Visme,institution,0.0,173,coursera,art-and-design,project-network,ratings at Coursera
/course/introduction-social-media-marketing-visme-43706,Introduction to Social Media Marketing with Visme,institution,0.0,21,coursera,art-and-design,project-network,ratings at Coursera
/course/how-to-create-social-media-graphics-using-canva-43707,How to create Social Media graphics using Canva,institution,0.0,132,coursera,art-and-design,project-network,ratings at Coursera
/course/get-started-with-canva-ru-46045,Начинаем работать с Canva,institution,0.0,115,coursera,art-and-design,project-network,ratings at Coursera
/course/how-to-create-and-join-teams-using-canva-46046,How to create and join teams using Canva,institution,0.0,165,coursera,art-and-design,project-network,ratings at Coursera
/course/create-glance-page-company-canva-46012,Create an At-a-Glance Page for your company with Canva,institution,0.0,502,coursera,art-and-design,project-network,ratings at Coursera
/course/crea-pagina-vistazo-empresa-canva-46015,Crea una página de un vistazo para su empresa con Canva,institution,0.0,113,coursera,art-and-design,project-network,ratings at Coursera
/course/fashion-retail-transformation-47965,Fashion Retail Transformation,institution,4.5,259,coursera,art-and-design,parsons,ratings at Coursera
/course/fashion-design-process-47966,Fashion Design,institution,4.5,14,coursera,art-and-design,parsons,ratings at Coursera
/course/fashion-systems-47967,Fashion Systems,institution,5.0,34,coursera,art-and-design,parsons,ratings at Coursera
/course/primeros-pasos-canva-55105,Primeros Pasos en Canva,institution,0.0,365,coursera,art-and-design,project-network,ratings at Coursera
/course/como-guardar-diseos-canva-mailchimp-55071,Cómo Guardar Diseños de Canva en Mailchimp,institution,0.0,139,coursera,art-and-design,project-network,ratings at Coursera
/course/designe-ebook-canva-65959,Designe dein Ebook mit Canva,institution,0.0,252,coursera,art-and-design,project-network,ratings at Coursera
/course/crear-contenido-conciencia-ambiental-canva-65961,Crear contenido de conciencia ambiental con Canva,institution,0.0,643,coursera,art-and-design,project-network,ratings at Coursera
/course/create-environmental-awareness-content-canva-65962,Create environmental awareness content with Canva,institution,0.0,102,coursera,art-and-design,project-network,ratings at Coursera
/course/como-crear-graficos-para-tus-redes-sociales-en-ca-65963,Cómo crear gráficos para tus redes sociales en Canva,institution,0.0,84,coursera,art-and-design,project-network,ratings at Coursera
/course/erste-schritte-visme-65948,Erste Schritte in Visme,institution,0.0,108,coursera,art-and-design,project-network,ratings at Coursera
/course/crear-boletines-para-empresas-canva-65949,Crear boletines para empresas con Canva,institution,0.0,23,coursera,art-and-design,project-network,ratings at Coursera
/course/create-corporate-newsletters-canva-65655,Create corporate Newsletters with Canva,institution,0.0,25,coursera,art-and-design,project-network,ratings at Coursera
/course/erste-schritte-easil-65772,Erste Schritte in Easil,institution,0.0,21,coursera,art-and-design,project-network,ratings at Coursera
/course/pucp-impresion3d-66525,Impresión 3D,university,5.0,525,coursera,art-and-design,pucp,ratings at Coursera
/course/edit-photos-social-media-canva-66488,How to edit photos for Social media with Canva,institution,0.0,1066,coursera,art-and-design,project-network,ratings at Coursera
/course/erstelle-social-media-anzeigen-canva-66490,Erstelle Social Media Anzeigen in Canva,institution,0.0,363,coursera,art-and-design,project-network,ratings at Coursera
/course/vue-densemble-visualisation-donnees-canva-56583,Vue d’ensemble sur la visualisation de données avec Canva,institution,0.0,89,coursera,art-and-design,project-network,ratings at Coursera
/course/explore-sketchup-56585,SketchUp: how to start modelling simple 3D objects,institution,0.0,158,coursera,art-and-design,project-network,ratings at Coursera
/course/crea-diseos-y-prototipos-de-alta-fidelidad-en-fig-56586,Crea diseños y prototipos de alta fidelidad en Figma,institution,0.0,431,coursera,art-and-design,project-network,ratings at Coursera
/course/understanding-smart-objects-adobe-photoshop-56587,Understanding Smart Objects in Adobe Photoshop,institution,0.0,47,coursera,art-and-design,project-network,ratings at Coursera
/course/erstelle-diagramme-canva-58661,Erstelle Diagramme in Canva,institution,0.0,510,coursera,art-and-design,project-network,ratings at Coursera
/course/kayfiat-iinsha-canva-rusumat-alwasayit-aliajtimae-56644,كيف تخلق تصاميم وسائل التواصل الاجتماعي باستخدام كانفا,institution,0.0,741,coursera,art-and-design,project-network,ratings at Coursera
/course/use-layer-styles-effects-adobe-photoshop-56647,How to Use Layer Styles and Effects in Adobe Photoshop,institution,0.0,61,coursera,art-and-design,project-network,ratings at Coursera
/course/designe-facebook-instagram-story-posts-canva-55779,Designe Facebook / Instagram Story Posts mit Canva,institution,0.0,25,coursera,art-and-design,project-network,ratings at Coursera
/course/erste-schritte-canva-55782,Erste Schritte in Canva,institution,0.0,15,coursera,art-and-design,project-network,ratings at Coursera
/course/erstelle-storyboard-canva-55783,Erstelle ein Storyboard in Canva,institution,0.0,32,coursera,art-and-design,project-network,ratings at Coursera
/course/gestalte-grafiken-soziale-medien-canva-55792,Gestalte Grafiken für soziale Medien mit Canva,institution,0.0,78,coursera,art-and-design,project-network,ratings at Coursera
/course/conociendo-canva-55797,"Conociendo Canva, tu nueva herramienta de diseño favorita",institution,0.0,1335,coursera,art-and-design,project-network,ratings at Coursera
/course/creer-visuels-reseaux-sociaux-canva-55798,Comment créer des visuels pour les réseaux sociaux avec Canva,institution,0.0,444,coursera,art-and-design,project-network,ratings at Coursera
/course/comment-creer-stories-facebook-instagram-canva-55799,Comment créer des stories Facebook et Instagram avec Canva,institution,0.0,249,coursera,art-and-design,project-network,ratings at Coursera
/course/canva-pour-debutants-55802,Canva pour les débutants,institution,0.0,37,coursera,art-and-design,project-network,ratings at Coursera
/course/creer-visuels-boutique-facebook-canva-58052,Créer des visuels pour une boutique Facebook avec Canva,institution,0.0,163,coursera,art-and-design,project-network,ratings at Coursera
/course/enregistrer-designs-canva-mailchimp-58109,Enregistrer vos designs Canva sur MailChimp,institution,0.0,40,coursera,art-and-design,project-network,ratings at Coursera
/course/how-use-type-fonts-adobe-illustrator-62885,How to Use Type & Fonts in Adobe Illustrator,institution,0.0,61,coursera,art-and-design,project-network,ratings at Coursera
/course/how-draw-pencil-tool-adobe-illustrator-62887,How to Draw with the Pencil Tool in Adobe Illustrator,institution,0.0,35,coursera,art-and-design,project-network,ratings at Coursera
/course/how-warp-type-type-path-adobe-photoshop-62888,How to Warp Type and Type on a Path in Adobe Photoshop,institution,0.0,81,coursera,art-and-design,project-network,ratings at Coursera
/course/icons-design-for-mobile-application-62889,Icons design for Mobile Application using Adobe Illustrator,institution,0.0,49,coursera,art-and-design,project-network,ratings at Coursera
/course/public-speaking-canva-55159,Public Speaking with Canva,institution,0.0,61,coursera,art-and-design,project-network,ratings at Coursera
/course/get-started-figma-55160,Get Started with Figma,institution,0.0,810,coursera,art-and-design,project-network,ratings at Coursera
/course/promotional-materials-every-musician-needs-55162,Promotional Materials Every Musician Needs,university,0.0,260,coursera,art-and-design,boulder,ratings at Coursera
/course/launching-your-music-career-55164,Launching Your Music Career,university,0.0,9580,coursera,art-and-design,boulder,ratings at Coursera
/course/strategies-for-success-in-your-music-career-55165,Strategies for Success in your Music Career,university,0.0,27,coursera,art-and-design,boulder,ratings at Coursera
/course/innovacion-medios-digitales-59523,Innovación y medios digitales en proyectos sociales,university,0.0,13,coursera,art-and-design,unam,ratings at Coursera
/course/erstelle-diagramme-visme-70666,Erstelle Diagramme mit Visme,institution,0.0,15,coursera,art-and-design,project-network,ratings at Coursera
/course/fundamentos-do-design-da-experiencia-do-usuario-u-89454,Fundamentos do design da experiência do usuário (UX),institution,5.0,12,coursera,art-and-design,google,ratings at Coursera
/course/conduzir-pesquisas-de-ux-e-testar-os-primeiros-co-89456,Conduzir pesquisas de UX e testar os primeiros conceitos,institution,5.0,,coursera,art-and-design,google,
/course/criar-designs-e-prototipos-de-alta-fidelidade-no--89457,Criar designs e protótipos de alta fidelidade no Figma,institution,0.0,,coursera,art-and-design,google,
/course/iniciar-o-processo-de-design-de-ux-89458,"Iniciar o processo de design de UX: criar empatia, definir e idealizar",institution,5.0,,coursera,art-and-design,google,
/course/design-de-uma-experiencia-do-usuario-para-o-bem-s-89459,Design de uma experiência do usuário para o bem social e preparação para o mercado,institution,0.0,,coursera,art-and-design,google,
/course/criar-wireframes-e-prototipos-de-baixa-fidelidade-89460,Criar wireframes e protótipos de baixa fidelidade,institution,5.0,,coursera,art-and-design,google,
/course/inshaa-namozaj-tajriby-fi-canva-85204,إنشاء نموذج تجريبي في كانفا,institution,0.0,,coursera,art-and-design,project-network,
/course/como-usar-la-herramienta-de-fusion-en-adobe-illus-85210,Como usar la herramienta de fusión en Adobe Illustrator,institution,0.0,,coursera,art-and-design,project-network,
/course/inchae-kharita-dehniya-tafaouliya-fi-canva-81452,كيفية إنشاء خريطة ذهنية تفاعلية في كانفا,institution,0.0,,coursera,art-and-design,project-network,
/course/diseando-tarjetas-de-presentacion-en-adobe-illust-96578,Diseñando tarjetas de presentación en Adobe Illustrator,institution,0.0,,coursera,art-and-design,project-network,
/course/disenando-logos-en-adobe-illustrator-96579,Diseñando logos en Adobe Illustrator,institution,0.0,,coursera,art-and-design,project-network,
/course/creating-your-resume-in-canva-89897,Creating Your Resume in Canva,institution,0.0,,coursera,art-and-design,project-network,
/course/commercialise-entreprise-marchandises-canva-89912,Commercialise ton entreprise avec les marchandises de Canva,institution,0.0,,coursera,art-and-design,project-network,
/course/empezando-con-figma-89913,Empezando con Figma,institution,0.0,,coursera,art-and-design,project-network,
/course/create-facebook-graphics-visme-89856,Create Facebook Graphics in Visme,institution,0.0,,coursera,art-and-design,project-network,
/course/bearbeite-fotos-soziale-medien-easil-89914,Bearbeite deine Fotos für soziale Medien mit Easil,institution,0.0,,coursera,art-and-design,project-network,
/course/edita-fotos-redes-sociales-easil-89915,Edita tus fotos para las redes sociales con Easil,institution,0.0,,coursera,art-and-design,project-network,
/course/inshaa-itar-silky-rakmy-fi-tatbiq-figma-89918,إنشاء إطار سلكي رقمي في تطبيق فيغما,institution,0.0,,coursera,art-and-design,project-network,
/course/inshaa-namozaj-awali-monkafed-deka-fi-figma-89919,إنشاء نموذج أولي منخفض الدقة في فيغما,institution,0.0,,coursera,art-and-design,project-network,
/course/responsive-web-design-adobe-xd-fr-94410,Responsive Web Design dans Adobe XD,institution,0.0,,coursera,art-and-design,google,
/course/sonidos-digitales-104419,Sonidos digitales: síntesis y procesamiento en el computador,university,0.0,,coursera,art-and-design,ucchile,
/course/design-trendy-merch-small-business-canva-90261,Design trendy Merch for your small business with Canva,institution,0.0,,coursera,art-and-design,project-network,
/course/inshaa-tarakobat-fi-namazej-alawaliya-alkhasa-bek-99014,إنشاء تراكبات في النماذج الأولية الخاصة بك في منصة فيغما,institution,0.0,,coursera,art-and-design,project-network,
/course/principles-of-ux-ui-design-108437,Principles of UX/UI Design,institution,5.0,,coursera,art-and-design,meta,
